SOCIETE|SE|CHAINE_FINANCIERE|ANNEE_MOIS|OBSV|CATEGORIE_ENTREPRISE|CODE_DEPOT|LIBELLE_CODE_DEPOT|STATUT|LIBELLE_STATUT|CODE_APPLI|nbre|INDIC DEMAT|SE_LIBELLE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|3|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|8|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|-|9|NUMERISATION|20|COMPTABILISEE|CPP001|1|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|6|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|1|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|1|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|-|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|4|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|-|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|4|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|ETI|-|-|-|-|CPP000|26|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|ETI|-|-|-|-|CPP001|6|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|ETI|-|-|-|-|-|28|HORS DEMAT|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|ETI|6|EDI|19|MISE_EN_PAIEME|CPP001|56|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|ETI|0|SAISIE_PORTAIL|19|MISE_EN_PAIEME|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|54|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP000|5|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP000|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|4|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|22|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|9|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|ETI|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP001|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|12|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|ETI|6|EDI|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|ETI|9|NUMERISATION|20|COMPTABILISEE|CPP001|8|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|22|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|-|1|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_se|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|3|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|213|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|ETI|9|NUMERISATION|17|REJETEE|CPP000|4|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|17|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|ETI|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|63|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|GE|-|-|-|-|CPP000|12|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|GE|-|-|-|-|CPP001|15|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|GE|-|-|-|-|-|56|HORS DEMAT|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|48|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|23|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP000|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|0|SAISIE_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|GE|6|EDI|17|REJETEE|-|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP001|46|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|GE|-|-|-|-|BNP001|27|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|-|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_se|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|5|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_se|GE|8|UPLOAD_API|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|43|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|5|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP000|12|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|6|EDI|19|MISE_EN_PAIEME|CPP001|156|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_se|GE|6|EDI|19|MISE_EN_PAIEME|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|GE|8|UPLOAD_API|17|REJETEE|-|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|3|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|6|EDI|20|COMPTABILISEE|CPP001|43|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|161|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|8|UPLOAD_API|20|COMPTABILISEE|CPP001|3|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP001|8|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|13|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|2|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|3|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_se|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|1|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|GE|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|4|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|3|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|PME|-|-|-|-|CPP001|19|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|PME|-|-|-|-|CPP000|34|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|PME|-|-|-|-|-|64|HORS DEMAT|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PME|8|UPLOAD_API|19|MISE_EN_PAIEME|CPP001|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_se|PME|8|UPLOAD_API|20|COMPTABILISEE|CPP001|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|167|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_se|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP000|3|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PME|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP001|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PME|0|SAISIE_PORTAIL|19|MISE_EN_PAIEME|CPP001|15|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|PME|6|EDI|14|MISE_A_DISPOSI|CPP001|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|74|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PME|2|DEPOT_PDF_PORTAIL|0|BROUILLON|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|12|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PME|6|EDI|19|MISE_EN_PAIEME|CPP001|4|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|4|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|PME|6|EDI|19|MISE_EN_PAIEME|CPP001|10|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PME|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP001|10|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_se|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|3|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PME|9|NUMERISATION|17|REJETEE|CPP000|1|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_se|PME|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|2|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|192|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|PME|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|1|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PME|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|106|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|17|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|31|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|6|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PME|9|NUMERISATION|17|REJETEE|-|1|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|PUBLIC|-|-|-|-|CPP000|18|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|PUBLIC|-|-|-|-|CPP001|14|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|rien|PUBLIC|-|-|-|-|-|44|HORS DEMAT|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|PUBLIC|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|27|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|22|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_se|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|4|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|6|EDI|19|MISE_EN_PAIEME|CPP001|25|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|4|DEPOT_PDF_API|14|MISE_A_DISPOSI|CPP001|4|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|35|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP001|57|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique_sans_siret|PUBLIC|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|26|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|6|EDI|20|COMPTABILISEE|CPP001|15|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|92|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|303|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP000|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|346|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|0|SAISIE_PORTAIL|19|MISE_EN_PAIEME|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP001|3|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP001|9|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PUBLIC|9|NUMERISATION|14|MISE_A_DISPOSI|-|4|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PUBLIC|9|NUMERISATION|17|REJETEE|-|5|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PUBLIC|9|NUMERISATION|17|REJETEE|CPP000|3|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|6|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_facture|PUBLIC|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|1|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-07|numero_piece_logistique|PUBLIC|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|36|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|rien|-|-|-|-|-|CPP001|6|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|rien|-|-|-|-|-|CPP000|15|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|rien|-|-|-|-|-|-|43|HORS DEMAT|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|3|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|-|0|SAISIE_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_siret|-|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|5|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_siret|-|6|EDI|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_siret|-|6|EDI|14|MISE_A_DISPOSI|CPP003|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_siret|-|6|EDI|19|MISE_EN_PAIEME|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_siret|-|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_siret|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|3|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|2|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_siret|-|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|4|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|5|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|1|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|-|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|3|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|rien|ETI|-|-|-|-|CPP003|1|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|rien|ETI|-|-|-|-|CPP000|18|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|rien|ETI|-|-|-|-|CPP001|9|DEMAT_IND|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|rien|ETI|-|-|-|-|-|42|HORS DEMAT|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|43|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|6|EDI|20|COMPTABILISEE|CPP001|3|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP003|7|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_siret|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|6|EDI|19|MISE_EN_PAIEME|CPP003|8|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|10|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|0|SAISIE_PORTAIL|19|MISE_EN_PAIEME|CPP003|5|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|17|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP000|2|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_se|ETI|6|EDI|19|MISE_EN_PAIEME|CPP001|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|6|EDI|19|MISE_EN_PAIEME|CPP001|17|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|6|EDI|17|REJETEE|CPP000|1|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|18|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_siret|ETI|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|13|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|17|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|0|SAISIE_PORTAIL|19|MISE_EN_PAIEME|CPP001|3|NATIVE|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|9|NUMERISATION|17|REJETEE|CPP000|14|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|80|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|9|NUMERISATION|19|MISE_EN_PAIEME|CPP001|50|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|60|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_se|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|2|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|9|NUMERISATION|20|COMPTABILISEE|CPP001|7|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|-|2|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|9|NUMERISATION|19|MISE_EN_PAIEME|CPP003|4|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique_sans_siret|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|2|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|9|NUMERISATION|17|REJETEE|CPP001|6|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP001|119|NUMERISATION|PFAF NE
DEFE|D0410U4057|SCA-SC|2017-08|numero_piece_logistique|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|2|NUMERISATION|PFAF NE
